MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MazG-like pyrophosphatase	90.9	31.9	MG592564_00038
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MazG-like pyrophosphatase	90.9	31.9	MG592528_00042
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MazG-like pyrophosphatase	91.4	31.1	MW824418_00051
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MazG-like pyrophosphatase	90.9	31.4	MG592463_00039
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MazG-like pyrophosphatase	97.1	34.8	MT028491_00134
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_3	MazG-like pyrophosphatase	90.9	31.9	KY065464_00023
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	99.5	100.0	MN175679_00004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	99.5	100.0	MH925093_00004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	99.5	99.5	OK349507_00005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	99.5	99.5	MW423739_00011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	99.5	99.5	MN102376_00004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	99.0	85.9	MT135025_00478
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	MT679221_00002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	32.7	OK428535_00002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	MN445185_00002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535921_00002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535920_00123
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535919_00166
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535918_00259
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535916_00248
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535915_00002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535914_00002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535910_00218
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535909_00113
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	LR535902_00249
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	32.7	KU726251_00001
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	32.7	JN641803_00001
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	32.1	OM456492_00179
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	79.2	31.9	MT799840_00002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	77.1	29.7	KX397365_00001
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_4	peptidase HslV family protein	77.1	33.6	ON653033_00079
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	93.1	50.4	MT795651_00023
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	90.3	47.8	ON457559_00021
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	90.3	47.8	ON457558_00022
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	90.3	48.9	KX198614_00026
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	90.3	46.7	MW114771_00055
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	86.1	34.6	MG592667_00072
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	86.1	34.6	MG592577_00067
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	86.1	34.6	MG592491_00072
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	80.6	40.0	MN871474_00058
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	80.6	40.0	MN871472_00057
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	80.6	40.0	MN871471_00058
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	80.6	40.0	MN029011_00058
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	80.6	40.0	MK816297_00078
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	82.6	36.4	KX898400_00050
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	unannotated protein	82.6	36.4	OP784576_00012
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	88.9	34.8	OK562670_00006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	88.2	34.9	KP162168_00010
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	hypothetical protein	89.6	33.3	KM378617_00018
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_5	unannotated protein	89.6	33.3	OP331229_00030
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	99.3	100.0	MN102376_00006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	99.3	100.0	MN175679_00006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	99.3	100.0	MH925093_00006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	99.3	99.3	MW423739_00013
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	99.3	99.3	OK349507_00007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	hypothetical protein	36.5	52.0	KM378617_00064
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	unannotated protein	38.7	50.9	OP331229_00063
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	38.7	50.9	MW451249_00031
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	MT586120_00029
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KU686213_00033
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KU686212_00035
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019091_00238
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019058_00248
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019159_00246
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019155_00242
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019152_00250
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019149_00245
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019148_00237
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019147_00243
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019144_00241
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019142_00241
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019141_00242
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019123_00241
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019111_00241
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_6	pilin	32.8	51.1	KJ019107_00239
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	93.1	46.7	ON457559_00022
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	93.1	46.7	ON457558_00023
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	93.8	45.0	MT795651_00024
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	93.8	44.7	MW114771_00054
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	93.8	44.7	KX198614_00027
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	73.1	50.0	MN504636_00055
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	83.4	38.0	OK562670_00012
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	96.6	39.2	JX880072_00037
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	82.1	38.7	MH059635_00023
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	44.8	50.8	KX365747_00012
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	69.7	36.2	LC102729_00033
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	69.7	35.2	OK094707_00056
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	69.7	35.2	AB910393_00056
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	69.7	31.7	MN820898_00045
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	99.3	32.6	AB757800_00021
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	99.3	32.6	OL959999_00018
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	99.3	32.6	MK574011_00020
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	99.3	31.9	AB757801_00022
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_7	hypothetical protein	58.6	37.6	OL960575_00056
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	100.0	OK349507_00009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	100.0	MW423739_00015
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	100.0	MN102376_00008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	100.0	MN175679_00008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	100.0	MH925093_00008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	96.0	MT135025_00475
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	68.4	KX198614_00028
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	68.4	MT795651_00025
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	68.0	MW114771_00053
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	67.6	ON457559_00023
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	99.6	67.6	ON457558_00024
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	unannotated protein	98.4	57.0	OP331229_00028
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	98.4	57.0	MW451249_00077
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	98.4	57.0	KM378617_00020
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.4	56.1	MG592667_00070
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.4	56.1	MG592577_00065
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.4	56.1	MG592491_00070
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	94.8	57.6	MG948468_00047
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.8	52.5	MT345684_00058
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.8	50.0	OL960575_00053
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.8	50.0	OL960573_00053
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.8	50.0	OL539454_00052
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.8	50.0	MZ501112_00053
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.8	50.0	MZ501110_00049
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_8	Sak4-like ssDNA annealing protein	96.8	50.0	MZ501104_00052
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	99.7	100.0	MN175679_00009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	99.7	99.0	MH925093_00009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	99.7	97.4	MW423739_00016
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	99.7	93.5	OK349507_00010
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	99.7	95.4	MN102376_00009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	99.7	77.9	MT135025_00474
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	43.2	63.4	MW114771_00052
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	42.2	64.9	ON457559_00025
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	42.2	64.9	ON457558_00026
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	43.2	63.4	MT795651_00027
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	43.2	62.7	KX198614_00029
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	41.6	57.0	KM378617_00021
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	unannotated protein	41.6	56.3	OP331229_00027
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	41.6	56.3	MW451249_00076
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	41.6	57.0	MG592667_00069
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	41.6	57.0	MG592577_00064
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	41.6	57.0	MG592491_00069
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	41.2	50.0	OK562670_00003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	hypothetical protein	41.2	51.6	MT345684_00057
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	41.2	51.6	MK069556_00006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	hypothetical protein	43.2	48.1	KU747973_00028
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	hypothetical protein	41.9	48.8	MK387309_00049
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	hypothetical protein	41.2	47.7	KX129925_00048
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	single strand DNA binding protein	40.9	46.0	KP162168_00007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_9	hypothetical protein	41.2	47.7	ON911540_00042
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	89.2	41.8	KX198614_00031
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	89.2	41.8	MT795651_00029
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	91.8	38.2	MW114771_00050
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	94.9	38.8	MG592667_00067
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	94.9	38.8	MG592577_00062
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	94.9	38.8	MG592491_00067
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	89.2	39.0	ON457559_00027
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	89.2	39.0	ON457558_00028
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	unannotated protein	89.2	37.6	OP331229_00025
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	89.2	37.6	MW451249_00074
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	78.5	37.1	MZ927745_00025
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	66.5	41.0	OK094665_00011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	74.1	39.3	OP453108_00062
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	74.1	39.3	KC139512_00030
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	74.1	39.3	MW355479_00007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	74.1	39.3	KX765864_00031
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	74.1	39.3	KX765863_00043
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	74.1	39.3	KX765862_00037
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_10	hypothetical protein	74.1	39.3	KR296691_00059
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	99.7	100.0	MN175679_00011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	99.7	100.0	MH925093_00011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	99.7	99.4	MN102376_00011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	99.7	93.9	MT135025_00472
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	99.7	92.2	MW423739_00018
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	99.7	91.9	OK349507_00012
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	96.7	66.1	ON457559_00028
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	96.7	66.1	ON457558_00029
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	96.7	65.8	MT795651_00030
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	94.7	65.7	MW114771_00049
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	94.7	65.4	KX198614_00032
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	81.3	56.5	KM378617_00024
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	unannotated protein	81.3	55.5	OP331229_00023
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome_11	Cas4-domain exonuclease	81.3	55.5	MW451249_00072
