MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON457558	67.300	0.016
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT345684	72.200	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_048878	72.200	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN102376	100.000	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN102376	90.100	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX898400	70.300	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OP784576	70.300	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON911540	70.600	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX198614	67.900	0.011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT795651	69.000	0.010
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN175679	100.000	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN175679	100.000	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OP882271	69.100	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK373794	67.500	0.012
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OM386652	68.600	0.011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX198614	83.200	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OK349507	99.200	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW057861	70.600	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN102376	98.400	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN102376	98.400	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON922918	73.100	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028997	67.400	0.012
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719133	67.400	0.012
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MG948468	69.700	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042120	69.700	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK165087	68.400	0.010
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501057	71.500	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW114771	68.000	0.011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029028	70.000	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719132	70.000	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK373795	70.400	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW057856	72.300	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT682705	70.200	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MG948468	71.400	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042120	71.400	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KY926791	72.300	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042025	72.300	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501068	71.600	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_024146	76.000	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KJ419279	76.000	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028997	72.400	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719133	72.400	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX129925	71.000	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_031058	71.000	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029021	71.500	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719134	71.500	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL960573	69.700	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501112	71.800	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MH925093	99.000	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT682705	71.200	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501071	71.600	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_026610	66.900	0.011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KM378617	66.900	0.011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501110	71.600	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX898399	69.800	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501104	71.600	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KM236243	73.500	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_027378	73.500	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL960575	71.500	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501068	75.700	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT795651	81.300	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501091	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LT907986	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025196	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK672798	73.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501104	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025198	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025195	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028831	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LN881725	73.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL960573	71.200	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON457559	82.500	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON457558	82.500	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	JQ067084	70.300	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_041953	70.300	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP064094	73.300	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028776	73.300	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL960575	72.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025197	72.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501091	70.900	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025197	70.900	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX534337	68.900	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MG948468	73.800	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042120	73.800	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT345684	69.900	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_048878	69.900	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025198	70.700	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025195	70.700	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MG592577	69.800	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MG592491	69.800	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MG592667	69.800	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW835180	68.900	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK672798	70.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP064094	70.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028776	70.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501071	72.300	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW114771	75.900	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX534337	70.400	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT682705	72.500	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501104	67.200	0.011
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW057856	71.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN504636	74.200	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL539454	69.700	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042137	72.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LN890663	72.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	JQ067084	74.900	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_041953	74.900	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK165087	80.100	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	EF523948	68.700	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_009447	68.700	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW057861	72.000	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LR025196	70.100	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX898400	70.600	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX129925	75.900	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_031058	75.900	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_026610	68.500	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KM378617	68.500	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON922918	71.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX198614	68.100	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT795651	64.700	0.015
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL539454	72.100	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028997	71.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719133	71.900	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029021	71.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719134	71.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029028	71.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719132	71.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029033	69.600	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP313532	69.600	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501057	71.000	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW114771	77.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_026608	69.900	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP162168	69.900	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028831	69.500	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	LN881725	69.500	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK373795	70.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MH362766	69.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK165087	71.400	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MH230177	69.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501112	69.700	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_024146	70.600	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KJ419279	70.600	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501110	71.900	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_024146	70.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KJ419279	70.200	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501068	70.400	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK373794	70.400	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OM386652	70.800	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029028	76.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719132	76.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KM236243	66.800	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_027378	66.800	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP064094	65.800	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028776	65.800	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_026610	82.600	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KM378617	82.600	0.002
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OP331229	78.700	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW451249	78.700	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501057	69.800	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN820898	71.900	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN871472	71.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN871474	71.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN871471	71.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW464860	70.600	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK373795	75.300	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT713136	70.100	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_026610	65.900	0.010
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KM378617	65.900	0.010
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KY926791	70.100	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042025	70.100	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OP009282	71.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029097	71.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KR935213	71.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW114771	72.900	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_028997	75.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719133	75.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KY926791	75.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042025	75.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ501266	66.900	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029021	70.500	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719134	70.500	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK373794	74.700	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL960029	69.300	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MZ326859	68.100	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MG592544	71.200	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT536174	68.000	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OM386652	74.200	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OL539454	66.600	0.009
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OP331229	78.000	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW451249	78.000	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_026610	76.900	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KM378617	76.900	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MH230177	72.300	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW114771	70.100	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON922918	73.700	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK165087	73.700	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW114771	65.700	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OP331229	66.700	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW451249	66.700	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON457559	71.100	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON457558	71.100	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT795651	69.800	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT682705	68.400	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029028	67.800	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719132	67.800	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_029021	68.300	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KP719134	68.300	0.006
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN734437	69.600	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN029011	66.100	0.008
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK962636	66.600	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MW464860	70.400	0.004
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KX898399	66.500	0.007
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MK542015	73.900	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN734439	69.200	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	KY926791	72.500	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	NC_042025	72.500	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MT682705	73.100	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	ON922918	73.100	0.003
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	MN029011	69.200	0.005
MN175679.1_Vibrio_phage_vB_VpS_BA3,_complete_genome	OK283305	67.600	0.005
